8/19/2004 19:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 19:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 20:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 21:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 22:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/19/2004 23:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 0:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 1:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:15	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:20	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:25	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:30	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:35	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:40	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:45	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:50	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 2:55	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 3:00	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 3:05	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
8/20/2004 3:10	I/O Timeout	96.63228607	200.393692	384.8399353	I/O Timeout	42.94381714	58.10540771	43.20749664	93.9664917	1.443525553	136.02771	182.0679321	197.8887329	199.7344971	203.2941589	4.167119503	4295.986816	88.457901	89.43067169	4488.143555	I/O Timeout	2.073387623
